6.249999999999997224e-02
3.586219621308952069e-03
9.297744287548420639e-02
9.093633750320674614e-02
1.214137803786909942e-01
6.966663703861714248e-03
1.806198852713013225e-01
1.766547921609099570e-01
3.202255712451573116e-02
1.837438762950798724e-03
4.763800761234547598e-02
4.659222499825091401e-02
3.406366249679318448e-02
1.954556397114325019e-03
5.067443574280582064e-02
4.956199535045941601e-02
