2.812289068831498595e-05
8.328861135706203123e-02
8.181123754630251210e-02
8.487202820594695607e-02
5.463210357822476104e-05
1.617981626776396897e-01
1.589281860472911978e-01
1.648741406862546943e-01
1.440906997716203536e-05
4.267382904004977939e-02
4.191688044406083336e-02
4.348510994397516288e-02
1.532749850942545511e-05
4.539384235349663149e-02
4.458864614755564393e-02
4.625683398761104570e-02
