6.473986335805863055e-17
2.775559629096293790e-17
8.333006260797002763e-17
4.170752167334817687e-17
2.211806314954918241e-16
9.356433699536997997e-19
1.110807173707710168e-16
5.600500848143848830e-17
4.044199433040073382e-17
3.472195884751954471e-17
1.022311228591129931e-17
2.776807130033002984e-17
6.549940067410087339e-17
7.035346015598791207e-18
2.108067977576687893e-17
4.164870762003551694e-17
